sampleRate	unanimous total	unanimous%	unanimousAvgLoss	defaultApproxTotal	defaultApprox%	defaultApproxAvgLoss	landslideTotal	landslide%	landslideApproxAvgLoss	ambiguousTotal	ambiguous%	ambiguousAvgLoss	noVotesTotal	noVotes%	noVotesAvgLoss
0.0070	2186	0.4515096065873742	0.005496775410306994	0	NaN	NaN	5882	0.23682420945256716	0.009517979255877895	0	NaN	NaN	21	1.0	0.0	11	1.0	0.0
0.0080	2036	0.5044204322200393	0.004225326729127903	0	NaN	NaN	6031	0.30111092687779806	0.008616313034863033	0	NaN	NaN	20	1.0	0.0	13	1.0	0.0
0.0090	2059	0.46673142302088394	0.004679160943864037	0	NaN	NaN	6010	0.23211314475873543	0.01073670112894346	0	NaN	NaN	17	1.0	0.0	14	1.0	0.0
0.01	2231	0.3617212012550426	0.007342887604473807	0	NaN	NaN	5838	0.2689277149708804	0.009781728169849091	0	NaN	NaN	15	1.0	0.0	16	1.0	0.0
1.0E-4	708	0.1751412429378531	0.012894252510195884	7391	0.0	0.09005636199372512	0	NaN	NaN	0	NaN	NaN	1	1.0	0.0	0	NaN	NaN
2.0E-4	1135	0.307488986784141	0.009183032828118167	6963	0.0	0.073950278851793	0	NaN	NaN	0	NaN	NaN	2	1.0	0.0	0	NaN	NaN
3.0E-4	1842	0.250814332247557	0.011499960411820945	6255	0.0	0.06951943063194412	0	NaN	NaN	0	NaN	NaN	3	1.0	0.0	0	NaN	NaN
4.0E-4	2316	0.22279792746113988	0.011628184208233082	5780	0.0	0.06179933248617758	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	0	NaN	NaN
5.0E-4	2799	0.2450875312611647	0.012058444377724988	5185	0.0	0.05579345261378767	111	0.4594594594594595	0.007180205530958186	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
6.0E-4	2912	0.22767857142857142	0.012124178105555659	5127	0.0	0.051496703767099375	56	0.0	0.019795380112824678	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
7.0E-4	3344	0.20185406698564592	0.0120955485825294	4738	0.0	0.04714421771101392	12	0.0	0.030186177830648295	0	NaN	NaN	5	1.0	0.0	1	1.0	0.0
8.0E-4	3233	0.2270337148159604	0.011053040301428594	4522	2.2114108801415304E-4	0.03914079996691256	338	0.2514792899408284	0.007293966568358607	0	NaN	NaN	6	1.0	0.0	1	1.0	0.0
9.0E-4	3733	0.2335922850254487	0.012002631587801895	4009	0.010226989274133201	0.04138200578125501	350	0.24	0.009482275190037437	0	NaN	NaN	7	1.0	0.0	1	1.0	0.0
0.0010	3523	0.20976440533636107	0.010946142694525474	4037	2.4770869457517957E-4	0.03699473410913922	531	0.3615819209039548	0.0065646782418024765	0	NaN	NaN	8	1.0	0.0	1	1.0	0.0
0.0020	4452	0.2942497753818509	0.010197916888473013	1055	0.004739336492890996	0.029401080150233374	2576	0.3330745341614907	0.008886169582387311	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	3067	0.2918161069448973	0.007470740544692076	70	0.0	0.027750903614139434	4938	0.24706358849736734	0.009740020316907967	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	1758	0.44254835039817975	0.0047207681200147344	0	NaN	NaN	6313	0.3022334864565183	0.008117594286703932	0	NaN	NaN	23	1.0	0.0	6	1.0	0.0
0.0050	2136	0.45880149812734083	0.005898145353801472	0	NaN	NaN	5932	0.34002022926500336	0.007914563856624162	0	NaN	NaN	24	1.0	0.0	8	1.0	0.0
0.0060	2400	0.38458333333333333	0.0065166299655290754	0	NaN	NaN	5672	0.2935472496473907	0.009153885209509724	0	NaN	NaN	19	1.0	0.0	9	1.0	0.0
0.0070	1505	0.47308970099667774	0.005006279653831692	0	NaN	NaN	6562	0.2820786345626333	0.008567015172022664	0	NaN	NaN	22	1.0	0.0	11	1.0	0.0
0.0080	1781	0.5002807411566536	0.003983429297725187	0	NaN	NaN	6287	0.32877365993319546	0.008235097336072741	0	NaN	NaN	19	1.0	0.0	13	1.0	0.0
0.0090	1664	0.41165865384615385	0.004899540926397126	0	NaN	NaN	6403	0.3520224894580665	0.006828660094434676	0	NaN	NaN	19	1.0	0.0	14	1.0	0.0
0.01	2439	0.5211152111521116	0.004401031079202682	0	NaN	NaN	5629	0.23556581986143188	0.008940206345532695	0	NaN	NaN	16	1.0	0.0	16	1.0	0.0
1.0E-4	708	0.1751412429378531	0.012894252510195884	7391	0.0	0.09005636199372512	0	NaN	NaN	0	NaN	NaN	1	1.0	0.0	0	NaN	NaN
2.0E-4	1135	0.307488986784141	0.009183032828118167	6963	0.0	0.073950278851793	0	NaN	NaN	0	NaN	NaN	2	1.0	0.0	0	NaN	NaN
3.0E-4	1842	0.250814332247557	0.011499960411820945	6255	0.0	0.06951943063194412	0	NaN	NaN	0	NaN	NaN	3	1.0	0.0	0	NaN	NaN
4.0E-4	2316	0.22279792746113988	0.011628184208233082	5780	0.0	0.06179933248617758	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	0	NaN	NaN
5.0E-4	2972	0.20390309555854644	0.012969554224990033	5097	0.0	0.058551451732910195	26	0.0	0.011581847524596848	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
6.0E-4	2957	0.2543118025025364	0.010777406164728104	5138	0.0	0.04864588550615828	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
7.0E-4	3201	0.22305529522024367	0.011255536662992827	4893	0.0	0.03914300036428833	0	NaN	NaN	0	NaN	NaN	5	1.0	0.0	1	1.0	0.0
8.0E-4	2794	0.19398711524695778	0.01200987248577552	4739	2.1101498206372652E-4	0.043762218822920425	560	0.4303571428571429	0.0049589194317734685	0	NaN	NaN	6	1.0	0.0	1	1.0	0.0
9.0E-4	3425	0.2616058394160584	0.011310496100716319	4233	0.003307347035199622	0.04027066596880192	434	0.20276497695852536	0.009933795136147087	0	NaN	NaN	7	1.0	0.0	1	1.0	0.0
0.0010	3333	0.19801980198019803	0.01248378941664322	4106	0.0060886507549926935	0.03724038547420785	652	0.450920245398773	0.005320279917003388	0	NaN	NaN	8	1.0	0.0	1	1.0	0.0
0.0020	4565	0.22606790799561885	0.012867328071812017	991	0.013118062563067608	0.02971473214542603	2527	0.2805698456667986	0.009750188260890351	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	2969	0.3580330077467161	0.007874201105953264	150	0.04666666666666667	0.027624573799727627	4956	0.3520984665052462	0.007496014007672375	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	2156	0.31539888682745826	0.00657759878687796	0	NaN	NaN	5915	0.31022823330515636	0.00795575639190415	0	NaN	NaN	23	1.0	0.0	6	1.0	0.0
